116.3534425,39.959404,3.0000000000e-01
116.35344249612403,39.959408468992244,3.0000000000e-01
116.35344249224806,39.959412937984496,3.0000000000e-01
116.3534424883721,39.95941740697674,3.0000000000e-01
116.35344248449613,39.95942187596899,3.0000000000e-01
116.35344248062016,39.95942634496124,3.0000000000e-01
116.35344247674419,39.95943081395349,3.0000000000e-01
116.35344247286822,39.95943528294573,3.0000000000e-01
116.35344246899224,39.959439751937985,3.0000000000e-01
116.35344246511627,39.95944422093023,3.0000000000e-01
116.3534424612403,39.95944868992248,3.0000000000e-01
116.35344245736434,39.95945315891473,3.0000000000e-01
116.35344245348837,39.95945762790698,3.0000000000e-01
116.3534424496124,39.95946209689922,3.0000000000e-01
116.35344244573643,39.959466565891475,3.0000000000e-01
116.35344244186047,39.95947103488372,3.0000000000e-01
116.3534424379845,39.959475503875964,3.0000000000e-01
116.35344243410853,39.959479972868216,3.0000000000e-01
116.35344243023256,39.95948444186046,3.0000000000e-01
116.3534424263566,39.95948891085271,3.0000000000e-01
116.35344242248063,39.95949337984496,3.0000000000e-01
116.35344241860466,39.95949784883721,3.0000000000e-01
116.35344241472868,39.959502317829454,3.0000000000e-01
116.35344241085271,39.959506786821706,3.0000000000e-01
116.35344240697674,39.95951125581395,3.0000000000e-01
116.35344240310077,39.9595157248062,3.0000000000e-01
116.3534423992248,39.95952019379845,3.0000000000e-01
116.35344239534884,39.9595246627907,3.0000000000e-01
116.35344239147287,39.95952913178294,3.0000000000e-01
116.3534423875969,39.95953360077519,3.0000000000e-01
116.35344238372093,39.95953806976744,3.0000000000e-01
116.35344237984496,39.959542538759685,3.0000000000e-01
116.353442375969,39.95954700775194,3.0000000000e-01
116.35344237209303,39.95955147674418,3.0000000000e-01
116.35344236821706,39.95955594573643,3.0000000000e-01
116.35344236434109,39.95956041472868,3.0000000000e-01
116.35344236046511,39.95956488372093,3.0000000000e-01
116.35344235658914,39.959569352713174,3.0000000000e-01
116.35344235271317,39.959573821705426,3.0000000000e-01
116.3534423488372,39.95957829069767,3.0000000000e-01
116.35344234496124,39.95958275968992,3.0000000000e-01
116.35344234108527,39.95958722868217,3.0000000000e-01
116.3534423372093,39.95959169767442,3.0000000000e-01
116.35344233333333,39.959596166666664,3.0000000000e-01
116.3541142,39.958413,3.0000000000e-01
116.3541222,39.95841433,3.0000000000e-01
